predictor,decile,mean_importance_missing,mean_predictor,n,mean_importance_non_populist,mean_importance_not_voted,mean_importance_populist,filename,model
dim_2,1,,0.6405459058128219,520,,,-0.014546706126286434,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,2,,0.4094484891928538,520,-0.006499935113466703,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,2,-0.001311580722148602,0.5025089227866435,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,2,,0.6191552302101622,520,,-0.004529973176809457,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,2,,0.6340954323414938,520,,,-0.010000356344076304,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,3,,0.4346473199060967,520,-0.0016538687623464145,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,3,-0.0010974802649938143,0.5004218043474182,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,3,,0.5909067561570885,520,,-0.003282562585977408,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,3,,0.6189218309450772,520,,,-0.0069171712948725775,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,4,,0.4704313921900195,520,0.0008362441681898557,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,4,-0.0009058701304289011,0.5071522027988271,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,4,,0.5275717515413639,520,,,-0.0032584288945564856,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,4,,0.5359037227845838,520,,-0.0022900356696202205,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,5,,0.46453791979730963,520,,,0.00022565236744972377,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,5,,0.47624259013990694,520,,-0.0013241615432959335,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,5,-0.0007689537337193123,0.5093337598621582,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,5,,0.517229456314999,520,0.003039283018845778,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,6,,0.4340593383395394,520,,,0.00298882952103248,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,6,,0.43898343161525777,520,,-0.0003616455369270765,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,6,-0.0005847331423025865,0.5223510939939987,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,6,,0.5783306340760325,520,0.0055320143699646,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,7,,0.3878415112546964,520,,,0.00713076820740333,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,7,,0.4075647341110536,520,,0.001417122666652386,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,7,-0.0003330298914359166,0.5553378397956419,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,7,,0.6363105561147291,520,0.008363160720238318,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,8,,0.3290571586206709,520,,,0.01417899773671077,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,8,,0.3423592691324401,520,,0.006085355006731474,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,8,0.00011036916134449152,0.5305463646289164,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,8,,0.655203573549453,520,0.012402555575737587,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,9,,0.2619489947723717,520,,,0.03240109590383677,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,9,,0.2941974754877005,520,,0.01971753010383019,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,9,0.007686179417830247,0.3311887742257998,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_2,9,,0.6781400243894797,520,0.02767616235292875,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,0,,0.32756928588859874,519,-0.048428041167801285,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,0,-0.0024326001518264213,0.46461547797467595,519,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,0,,0.5634368333004734,519,,-0.011140989660068283,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,0,,0.6677815423415414,519,,,-0.04074496524641739,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,1,,0.33709993294397994,520,-0.019858264923095705,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,1,-0.0015022353484080387,0.4709890420535497,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,1,,0.5423220547123199,520,,-0.005218708515167236,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,1,,0.6347033872134482,520,,,-0.026793817373422475,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,2,,0.41465693667923,520,-0.007897224793067346,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,2,-0.0012964393083865827,0.47112631497241575,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,2,,0.5383346082448065,520,,-0.003837990531554589,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,2,,0.6140381043733326,520,,,-0.02121700873741737,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,3,-0.0011612660609758817,0.48090981980039127,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,3,,0.4898784631589647,520,-0.0001116453383404475,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,3,,0.5452123035353222,520,,-0.003064273641659663,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,3,,0.5781607463598935,520,,,-0.016865860498868502,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,4,-0.0010466028864567097,0.5025967781015778,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,4,,0.5235206469163717,520,0.004188984632492065,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,4,,0.5453233725672436,520,,-0.002519736840174748,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,4,,0.5490505831366914,520,,,-0.012730911144843468,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,5,-0.0009303901057976943,0.5081956730398527,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,5,,0.514059748582557,520,,,-0.008230279042170599,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,5,,0.5374674781492671,520,,-0.0018629030539439274,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,5,,0.5570834334832119,520,0.007020097512465257,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,6,,0.4781808385896399,520,,,-0.00208991330403548,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,6,,0.49897545784114616,520,,-0.0006152542737814096,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,6,-0.0008068172977520869,0.518319723091825,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,6,,0.5951286020958674,520,0.009528449865487905,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,7,,0.4289610447630563,520,,,0.009360764576838567,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,7,,0.47880527992192223,520,,0.0011561421247629018,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,7,-0.0006575805636552664,0.5444873348367255,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,7,,0.6078639229525282,520,0.012282391694875864,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,8,,0.33774319564973837,520,,,0.03280378121596116,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,8,,0.45375631527545934,520,,0.004102577154452984,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,8,,0.615550619275977,520,0.01636977012340839,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,8,-0.00036182526785593765,0.6347259418267123,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,9,,0.30555567544647305,520,,,0.07371538602388822,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,9,,0.4065013947086421,520,,0.02045749517587515,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,9,0.008506293480212871,0.5049275624746639,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_20,9,,0.6346210113908973,520,0.026198568710914024,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,0,,0.443485653618575,519,-0.0134254117462217,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,0,,0.4443481644306074,519,,,-0.010119084448253948,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,0,,0.46400517989017737,519,,-0.008258499851116555,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,0,-0.004715859315758266,0.47070454921626115,519,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,1,,0.41910550043139544,520,-0.005687972215505746,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,1,,0.44877668607776083,520,,,-0.004576161733040443,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,1,,0.4722966352314458,520,,-0.0021594416636687057,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,1,-0.002340584764113793,0.4753855979392966,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,2,,0.42141106398013883,520,-0.0030169803362626296,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,2,,0.45325459650617195,520,,-0.0010838720660943252,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,2,,0.4598111428044183,520,,,-0.0030359508899542,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,2,-0.0017316866379517776,0.47728295594583614,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,3,,0.434416570316882,520,,-0.0005173341012918032,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,3,,0.4598598313282661,520,,,-0.0021238372876093937,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,3,,0.46370037428498034,520,-0.001480483550291795,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,3,-0.001398650614114908,0.4765152250808157,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,4,,0.4365872826604057,520,,-0.0000950554170860694,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,4,,0.4562656819869062,520,,,-0.001374780787871434,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,4,-0.0011073487309309152,0.4607312266579468,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,4,,0.47500800518136993,520,-0.0003634021832392766,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,5,,0.4465693845321487,520,,0.00029568950144144205,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,5,-0.0008537069536172427,0.45234138653535594,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,5,,0.4660307183489244,520,,,-0.0006165962952833909,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,5,,0.5003661849841188,520,0.0006847124260205489,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,6,-0.0004727320602306953,0.3962629060227566,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,6,,0.44763323050205933,520,,,0.0002848589363006445,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,6,,0.4781009221495217,520,,0.000708400859282567,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,6,,0.504166768124692,520,0.0016274480865551876,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,7,0.00012527037985049763,0.37109046167230647,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,7,,0.45522546396856134,520,,,0.0016276687383651733,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,7,,0.49523753509991775,520,0.00283027864419497,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,7,,0.5026269926742304,520,,0.001284105388017801,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,8,,0.4959656775433205,520,0.005044280565701998,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,8,,0.5061500526848807,520,,,0.004471692672142616,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,8,,0.5227632199814507,520,,0.002498684708888714,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,8,0.0017127056534473712,0.5256325325936798,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,9,,0.5054729519094907,520,0.011425440128032979,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,9,,0.5143745063786251,520,,0.008365802581493671,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,9,,0.5789740856196058,520,,,0.015628545100872332,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_21,9,0.010979020595550537,0.6168027750467608,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,0,,0.43825971415894194,519,,,-0.012304351968342628,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,0,,0.520537715796844,519,-0.010546724690637607,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,0,-0.006154902867958495,0.5377154656882858,519,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,0,,0.5881978938032116,519,,-0.009347711684386854,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,1,,0.4448992573343973,520,,,-0.006627203409488385,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,1,,0.5114240392263201,520,-0.003482021276767437,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,1,-0.00364190936088562,0.5368814230030384,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,1,,0.6160169944642975,520,,-0.0026140724237148577,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,2,,0.45159122188565304,520,,,-0.004629590878119836,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,2,,0.5165065756797654,520,-0.0017834124656823966,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,2,-0.002984540508343623,0.5336243790825198,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,2,,0.6169760505758591,520,,-0.0018127371485416705,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,3,,0.4646652241623738,520,,,-0.0030800005564322838,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,3,,0.5260122218240523,520,-0.0008708122258002941,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,3,-0.0024854955764917227,0.5272369665618944,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,3,,0.5968102296115553,520,,-0.0012407888586704547,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,4,,0.4962577405296218,520,,,-0.0015728023189764755,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,4,-0.0020587549759791446,0.5183951100072687,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,4,,0.5288877562337184,520,,-0.0006519836875108572,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,4,,0.5315226415977338,520,-0.00019926315603347925,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,5,,0.4827554285420431,520,,-0.00005313031232127776,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,5,-0.001670866058422969,0.5164371648660016,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,5,,0.5189772582801967,520,,,-0.0002212088268536788,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,5,,0.5280597206779839,520,0.0003381074621127202,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,6,,0.47191667022152173,520,,0.0005181790544436528,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
dim_22,6,-0.0012907844323378343,0.5166765336565073,520,,,,cv24p307_voting_behavior_populist_xgb_embeddings_covariates_collapsed_2022_len20_window2_walks100_dim32_feature_importance.csv,embeddings_covariates
